"id","duration","start_date","start_station_id","end_date","end_station_id","bike_id","subscription_type","zip_code","created_at","updated_at"
2822,255,"2014-09-01 17:28:00",10,"2014-09-01 17:32:00",13,663,"Subscriber",95112,"2018-09-11 15:27:40.723728","2018-09-11 15:27:40.723728"
2823,250,"2014-09-01 17:33:00",4,"2014-09-01 17:38:00",2,715,"Subscriber",94041,"2018-09-11 15:27:40.745365","2018-09-11 15:27:40.745365"
2824,454,"2014-09-01 17:34:00",13,"2014-09-01 17:41:00",2,159,"Subscriber",94108,"2018-09-11 15:27:40.756663","2018-09-11 15:27:40.756663"
2825,182,"2014-09-01 17:34:00",4,"2014-09-01 17:37:00",14,154,"Subscriber",95113,"2018-09-11 15:27:40.761368","2018-09-11 15:27:40.761368"
2826,299,"2014-09-01 17:36:00",4,"2014-09-01 17:41:00",2,83,"Subscriber",94103,"2018-09-11 15:27:40.782394","2018-09-11 15:27:40.782394"
2827,568,"2014-09-01 17:40:00",2,"2014-09-01 17:49:00",11,59,"Subscriber",95113,"2018-09-11 15:27:40.804174","2018-09-11 15:27:40.804174"
2828,341,"2014-09-01 17:49:00",12,"2014-09-01 17:55:00",4,157,"Subscriber",95110,"2018-09-11 15:27:40.854763","2018-09-11 15:27:40.854763"
2829,178,"2014-09-01 17:50:00",5,"2014-09-01 17:53:00",3,117,"Subscriber",95136,"2018-09-11 15:27:40.860615","2018-09-11 15:27:40.860615"
2830,448,"2014-09-01 17:58:00",4,"2014-09-01 18:05:00",2,78,"Subscriber",95120,"2018-09-11 15:27:40.881684","2018-09-11 15:27:40.881684"
2831,700,"2014-09-01 18:39:00",2,"2014-09-01 18:51:00",16,643,"Subscriber",95112,"2018-09-11 15:27:41.073859","2018-09-11 15:27:41.073859"
2832,721,"2014-09-01 18:39:00",2,"2014-09-01 18:52:00",16,149,"Subscriber",95112,"2018-09-11 15:27:41.079695","2018-09-11 15:27:41.079695"
2833,1026,"2014-09-01 18:47:00",2,"2014-09-01 19:04:00",7,654,"Customer",95070,"2018-09-11 15:27:41.100948","2018-09-11 15:27:41.100948"
2834,449,"2014-09-01 18:48:00",10,"2014-09-01 18:55:00",16,81,"Subscriber",95112,"2018-09-11 15:27:41.108303","2018-09-11 15:27:41.108303"
2835,249,"2014-09-01 19:22:00",5,"2014-09-01 19:26:00",2,65,"Subscriber",94301,"2018-09-11 15:27:41.186956","2018-09-11 15:27:41.186956"
2836,131,"2014-09-01 19:37:00",7,"2014-09-01 19:39:00",8,75,"Subscriber",95112,"2018-09-11 15:27:41.225699","2018-09-11 15:27:41.225699"
2837,477,"2014-09-01 20:15:00",7,"2014-09-01 20:23:00",2,27,"Subscriber",94110,"2018-09-11 15:27:41.259643","2018-09-11 15:27:41.259643"
2838,175,"2014-09-01 22:57:00",14,"2014-09-01 23:00:00",4,154,"Subscriber",95113,"2018-09-11 15:27:41.385731","2018-09-11 15:27:41.385731"
2839,378,"2014-09-01 23:30:00",14,"2014-09-01 23:36:00",6,44,"Subscriber",95113,"2018-09-11 15:27:41.402697","2018-09-11 15:27:41.402697"
2840,651,"2014-10-01 06:34:00",16,"2014-10-01 06:45:00",2,149,"Subscriber",95112,"2018-09-11 15:27:41.445029","2018-09-11 15:27:41.445029"
2841,418,"2014-10-01 07:15:00",7,"2014-10-01 07:22:00",9,229,"Subscriber",95112,"2018-09-11 15:27:41.511814","2018-09-11 15:27:41.511814"
2842,970,"2014-10-01 07:34:00",2,"2014-10-01 07:50:00",10,176,"Subscriber",94502,"2018-09-11 15:27:41.553433","2018-09-11 15:27:41.553433"
2843,428,"2014-10-01 07:54:00",2,"2014-10-01 08:01:00",6,149,"Subscriber",95377,"2018-09-11 15:27:41.606747","2018-09-11 15:27:41.606747"
2844,228,"2014-10-01 08:06:00",8,"2014-10-01 08:09:00",11,262,"Subscriber",95113,"2018-09-11 15:27:41.682092","2018-09-11 15:27:41.682092"
2845,645,"2014-10-01 08:18:00",2,"2014-10-01 08:29:00",4,65,"Subscriber",95120,"2018-09-11 15:27:41.749648","2018-09-11 15:27:41.749648"
2846,219,"2014-10-01 08:35:00",2,"2014-10-01 08:39:00",4,133,"Subscriber",94403,"2018-09-11 15:27:41.850046","2018-09-11 15:27:41.850046"
2847,427,"2014-10-01 08:38:00",2,"2014-10-01 08:45:00",7,195,"Subscriber",94010,"2018-09-11 15:27:41.875262","2018-09-11 15:27:41.875262"
2848,316,"2014-10-01 08:42:00",2,"2014-10-01 08:47:00",6,175,"Subscriber",94002,"2018-09-11 15:27:41.902235","2018-09-11 15:27:41.902235"
2849,969,"2014-10-01 08:53:00",16,"2014-10-01 09:09:00",2,81,"Subscriber",95112,"2018-09-11 15:27:41.966754","2018-09-11 15:27:41.966754"
2850,482,"2014-10-01 09:15:00",2,"2014-10-01 09:23:00",13,86,"Subscriber",94108,"2018-09-11 15:27:42.09527","2018-09-11 15:27:42.09527"
2851,2504,"2014-10-01 09:37:00",14,"2014-10-01 10:19:00",14,709,"Customer",95126,"2018-09-11 15:27:42.180377","2018-09-11 15:27:42.180377"
2852,2521,"2014-10-01 09:37:00",14,"2014-10-01 10:19:00",14,188,"Customer",95126,"2018-09-11 15:27:42.187126","2018-09-11 15:27:42.187126"
2853,363,"2014-10-01 09:41:00",2,"2014-10-01 09:47:00",6,715,"Subscriber",94103,"2018-09-11 15:27:42.19452","2018-09-11 15:27:42.19452"
2854,201,"2014-10-01 10:02:00",2,"2014-10-01 10:05:00",5,159,"Subscriber",94105,"2018-09-11 15:27:42.277266","2018-09-11 15:27:42.277266"
2855,184,"2014-10-01 10:05:00",4,"2014-10-01 10:08:00",14,154,"Subscriber",95113,"2018-09-11 15:27:42.296667","2018-09-11 15:27:42.296667"
2856,259,"2014-10-01 10:23:00",2,"2014-10-01 10:27:00",5,195,"Subscriber",94010,"2018-09-11 15:27:42.354348","2018-09-11 15:27:42.354348"
2857,289,"2014-10-01 10:29:00",11,"2014-10-01 10:34:00",10,196,"Subscriber",95112,"2018-09-11 15:27:42.37156","2018-09-11 15:27:42.37156"
2858,229,"2014-10-01 10:49:00",5,"2014-10-01 10:53:00",2,195,"Subscriber",94010,"2018-09-11 15:27:42.403714","2018-09-11 15:27:42.403714"
2859,185,"2014-10-01 11:11:00",4,"2014-10-01 11:14:00",14,65,"Subscriber",95113,"2018-09-11 15:27:42.436533","2018-09-11 15:27:42.436533"
2860,430,"2014-10-01 11:35:00",10,"2014-10-01 11:42:00",11,196,"Subscriber",95112,"2018-09-11 15:27:42.496308","2018-09-11 15:27:42.496308"
2861,469,"2014-10-01 11:37:00",2,"2014-10-01 11:44:00",11,699,"Subscriber",94043,"2018-09-11 15:27:42.50506","2018-09-11 15:27:42.50506"
2862,181,"2014-10-01 11:43:00",10,"2014-10-01 11:46:00",12,696,"Subscriber",94041,"2018-09-11 15:27:42.522569","2018-09-11 15:27:42.522569"
2863,500,"2014-10-01 11:46:00",11,"2014-10-01 11:54:00",12,196,"Subscriber",95112,"2018-09-11 15:27:42.529353","2018-09-11 15:27:42.529353"
2864,524,"2014-10-01 11:46:00",11,"2014-10-01 11:55:00",12,262,"Customer",94539,"2018-09-11 15:27:42.535778","2018-09-11 15:27:42.535778"
2865,267,"2014-10-01 11:50:00",10,"2014-10-01 11:54:00",8,176,"Subscriber",95113,"2018-09-11 15:27:42.549184","2018-09-11 15:27:42.549184"
2866,157,"2014-10-01 11:52:00",11,"2014-10-01 11:54:00",12,142,"Customer",95112,"2018-09-11 15:27:42.559266","2018-09-11 15:27:42.559266"
2867,249,"2014-10-01 11:52:00",13,"2014-10-01 11:56:00",11,710,"Subscriber",95035,"2018-09-11 15:27:42.563318","2018-09-11 15:27:42.563318"
2868,368,"2014-10-01 12:11:00",4,"2014-10-01 12:18:00",13,133,"Subscriber",94403,"2018-09-11 15:27:42.606491","2018-09-11 15:27:42.606491"
2869,262,"2014-10-01 12:31:00",13,"2014-10-01 12:35:00",6,133,"Subscriber",94403,"2018-09-11 15:27:42.645308","2018-09-11 15:27:42.645308"
2870,222,"2014-10-01 12:43:00",8,"2014-10-01 12:47:00",11,140,"Subscriber",95113,"2018-09-11 15:27:42.673603","2018-09-11 15:27:42.673603"
2871,98488,"2014-10-01 12:48:00",9,"2014-11-01 16:09:00",8,37,"Subscriber",95070,"2018-09-11 15:27:42.69004","2018-09-11 15:27:42.69004"
2872,761,"2014-10-01 13:00:00",12,"2014-10-01 13:12:00",10,10,"Customer",94539,"2018-09-11 15:27:42.717003","2018-09-11 15:27:42.717003"
2873,473,"2014-10-01 13:04:00",12,"2014-10-01 13:12:00",10,696,"Subscriber",94041,"2018-09-11 15:27:42.730097","2018-09-11 15:27:42.730097"
2874,490,"2014-10-01 13:04:00",12,"2014-10-01 13:12:00",10,142,"Subscriber",95112,"2018-09-11 15:27:42.734798","2018-09-11 15:27:42.734798"
2875,484,"2014-10-01 13:04:00",12,"2014-10-01 13:12:00",10,88,"Customer",95112,"2018-09-11 15:27:42.739369","2018-09-11 15:27:42.739369"
2876,877,"2014-10-01 14:00:00",12,"2014-10-01 14:15:00",6,59,"Subscriber",95112,"2018-09-11 15:27:42.852199","2018-09-11 15:27:42.852199"
2877,231,"2014-10-01 14:15:00",6,"2014-10-01 14:19:00",13,59,"Subscriber",95112,"2018-09-11 15:27:42.880211","2018-09-11 15:27:42.880211"
2878,164,"2014-10-01 14:19:00",13,"2014-10-01 14:22:00",10,191,"Subscriber",95112,"2018-09-11 15:27:42.89288","2018-09-11 15:27:42.89288"
2879,482,"2014-10-01 15:08:00",16,"2014-10-01 15:16:00",7,665,"Subscriber",95112,"2018-09-11 15:27:42.976638","2018-09-11 15:27:42.976638"
2880,358,"2014-10-01 15:37:00",7,"2014-10-01 15:43:00",16,177,"Subscriber",95112,"2018-09-11 15:27:43.033264","2018-09-11 15:27:43.033264"
2881,606,"2014-10-01 15:58:00",10,"2014-10-01 16:08:00",2,168,"Subscriber",94502,"2018-09-11 15:27:43.070913","2018-09-11 15:27:43.070913"
2882,740,"2014-10-01 16:00:00",2,"2014-10-01 16:12:00",16,649,"Subscriber",95112,"2018-09-11 15:27:43.077525","2018-09-11 15:27:43.077525"
2883,418,"2014-10-01 16:25:00",9,"2014-10-01 16:32:00",7,229,"Subscriber",95112,"2018-09-11 15:27:43.17578","2018-09-11 15:27:43.17578"
2884,275,"2014-10-01 16:25:00",5,"2014-10-01 16:30:00",2,163,"Subscriber",94301,"2018-09-11 15:27:43.189058","2018-09-11 15:27:43.189058"
2885,168,"2014-10-01 16:35:00",14,"2014-10-01 16:38:00",4,154,"Subscriber",95113,"2018-09-11 15:27:43.226642","2018-09-11 15:27:43.226642"
2886,386,"2014-10-01 16:49:00",6,"2014-10-01 16:55:00",2,44,"Subscriber",94002,"2018-09-11 15:27:43.291031","2018-09-11 15:27:43.291031"
2887,293,"2014-10-01 16:50:00",4,"2014-10-01 16:55:00",2,50,"Subscriber",94403,"2018-09-11 15:27:43.299806","2018-09-11 15:27:43.299806"
2888,952,"2014-10-01 16:56:00",11,"2014-10-01 17:12:00",11,145,"Subscriber",95035,"2018-09-11 15:27:43.323232","2018-09-11 15:27:43.323232"
2889,194,"2014-10-01 17:04:00",10,"2014-10-01 17:07:00",8,696,"Subscriber",95113,"2018-09-11 15:27:43.373355","2018-09-11 15:27:43.373355"
2890,463,"2014-10-01 17:19:00",6,"2014-10-01 17:27:00",2,149,"Subscriber",95377,"2018-09-11 15:27:43.468643","2018-09-11 15:27:43.468643"
2891,293,"2014-10-01 17:44:00",8,"2014-10-01 17:48:00",10,176,"Subscriber",95113,"2018-09-11 15:27:43.578085","2018-09-11 15:27:43.578085"
2892,293,"2014-10-01 18:06:00",5,"2014-10-01 18:11:00",2,159,"Subscriber",94105,"2018-09-11 15:27:43.665159","2018-09-11 15:27:43.665159"
2893,367,"2014-10-01 18:14:00",13,"2014-10-01 18:20:00",2,663,"Subscriber",94108,"2018-09-11 15:27:43.701766","2018-09-11 15:27:43.701766"
2894,751,"2014-10-01 18:16:00",2,"2014-10-01 18:28:00",16,56,"Subscriber",95112,"2018-09-11 15:27:43.7138","2018-09-11 15:27:43.7138"
2895,379,"2014-10-01 18:39:00",2,"2014-10-01 18:45:00",7,168,"Subscriber",95112,"2018-09-11 15:27:43.757259","2018-09-11 15:27:43.757259"
2896,277,"2014-10-01 19:02:00",5,"2014-10-01 19:07:00",6,174,"Subscriber",95136,"2018-09-11 15:27:43.811276","2018-09-11 15:27:43.811276"
2897,915,"2014-10-01 19:49:00",6,"2014-10-01 20:04:00",16,174,"Subscriber",95136,"2018-09-11 15:27:43.874711","2018-09-11 15:27:43.874711"
2898,1177,"2014-10-01 20:04:00",16,"2014-10-01 20:24:00",5,129,"Subscriber",95136,"2018-09-11 15:27:43.897843","2018-09-11 15:27:43.897843"
2899,271,"2014-10-01 20:23:00",8,"2014-10-01 20:28:00",11,239,"Subscriber",95113,"2018-09-11 15:27:43.927312","2018-09-11 15:27:43.927312"
2900,1038,"2014-10-01 20:39:00",2,"2014-10-01 20:57:00",16,81,"Subscriber",95112,"2018-09-11 15:27:43.938123","2018-09-11 15:27:43.938123"
2901,652,"2014-10-01 22:15:00",3,"2014-10-01 22:26:00",2,83,"Customer",95126,"2018-09-11 15:27:43.979234","2018-09-11 15:27:43.979234"
2902,414,"2014-10-01 23:15:00",8,"2014-10-01 23:22:00",8,75,"Subscriber",95112,"2018-09-11 15:27:44.027116","2018-09-11 15:27:44.027116"
2903,514,"2014-11-01 08:36:00",7,"2014-11-01 08:45:00",2,258,"Subscriber",95035,"2018-09-11 15:27:44.097557","2018-09-11 15:27:44.097557"
2904,7722,"2014-11-01 10:31:00",5,"2014-11-01 12:40:00",5,308,"Customer",95051,"2018-09-11 15:27:44.157383","2018-09-11 15:27:44.157383"
2905,1551,"2014-11-01 11:05:00",10,"2014-11-01 11:31:00",11,176,"Subscriber",94706,"2018-09-11 15:27:44.171369","2018-09-11 15:27:44.171369"
2906,210,"2014-11-01 12:17:00",14,"2014-11-01 12:20:00",6,65,"Subscriber",94133,"2018-09-11 15:27:44.246367","2018-09-11 15:27:44.246367"
2907,512,"2014-11-01 13:46:00",7,"2014-11-01 13:54:00",2,88,"Subscriber",95113,"2018-09-11 15:27:44.335162","2018-09-11 15:27:44.335162"
2908,485,"2014-11-01 13:46:00",7,"2014-11-01 13:54:00",2,87,"Subscriber",95113,"2018-09-11 15:27:44.341043","2018-09-11 15:27:44.341043"
2909,651,"2014-11-01 14:25:00",3,"2014-11-01 14:36:00",10,232,"Subscriber",94025,"2018-09-11 15:27:44.376756","2018-09-11 15:27:44.376756"
2910,170,"2014-11-01 14:58:00",4,"2014-11-01 15:01:00",14,154,"Subscriber",95113,"2018-09-11 15:27:44.386349","2018-09-11 15:27:44.386349"
2911,633,"2014-11-01 15:23:00",13,"2014-11-01 15:33:00",2,86,"Subscriber",95112,"2018-09-11 15:27:44.397583","2018-09-11 15:27:44.397583"
2912,4996,"2014-11-01 15:28:00",10,"2014-11-01 16:51:00",13,191,"Customer",95112,"2018-09-11 15:27:44.401596","2018-09-11 15:27:44.401596"
2913,164,"2014-11-01 15:49:00",4,"2014-11-01 15:51:00",14,157,"Subscriber",95113,"2018-09-11 15:27:44.41686","2018-09-11 15:27:44.41686"
2914,3739,"2014-11-01 16:01:00",16,"2014-11-01 17:03:00",16,174,"Customer",94114,"2018-09-11 15:27:44.425825","2018-09-11 15:27:44.425825"
2915,3735,"2014-11-01 16:01:00",16,"2014-11-01 17:04:00",16,81,"Customer",94114,"2018-09-11 15:27:44.429788","2018-09-11 15:27:44.429788"
2916,2568,"2014-11-01 16:56:00",14,"2014-11-01 17:39:00",14,709,"Customer",99515,"2018-09-11 15:27:44.467096","2018-09-11 15:27:44.467096"
2917,1530,"2014-11-01 16:59:00",6,"2014-11-01 17:25:00",6,39,"Customer",95112,"2018-09-11 15:27:44.476031","2018-09-11 15:27:44.476031"
2918,17845,"2014-11-01 17:38:00",4,"2014-11-01 22:35:00",3,92,"Customer",95126,"2018-09-11 15:27:44.508029","2018-09-11 15:27:44.508029"
2919,655,"2014-11-01 18:58:00",2,"2014-11-01 19:09:00",7,149,"Subscriber",95113,"2018-09-11 15:27:44.550419","2018-09-11 15:27:44.550419"
2920,622,"2014-11-01 18:58:00",2,"2014-11-01 19:09:00",7,159,"Subscriber",95113,"2018-09-11 15:27:44.557156","2018-09-11 15:27:44.557156"
2921,926,"2014-11-01 19:28:00",16,"2014-11-01 19:44:00",4,174,"Customer",95110,"2018-09-11 15:27:44.579182","2018-09-11 15:27:44.579182"
2922,401,"2014-11-01 20:07:00",2,"2014-11-01 20:13:00",3,83,"Customer",32937,"2018-09-11 15:27:44.599785","2018-09-11 15:27:44.599785"
2923,552,"2014-11-01 21:36:00",2,"2014-11-01 21:45:00",11,195,"Subscriber",95126,"2018-09-11 15:27:44.625368","2018-09-11 15:27:44.625368"
2924,907,"2014-11-01 22:51:00",3,"2014-11-01 23:06:00",4,660,"Customer",95126,"2018-09-11 15:27:44.666141","2018-09-11 15:27:44.666141"
2925,241,"2014-11-01 23:27:00",14,"2014-11-01 23:31:00",4,157,"Subscriber",95113,"2018-09-11 15:27:44.689806","2018-09-11 15:27:44.689806"
2926,671,"2014-12-01 11:48:00",16,"2014-12-01 11:59:00",10,109,"Subscriber",95112,"2018-09-11 15:27:44.899155","2018-09-11 15:27:44.899155"
2927,247,"2014-12-01 12:00:00",6,"2014-12-01 12:04:00",7,154,"Subscriber",95113,"2018-09-11 15:27:44.91655","2018-09-11 15:27:44.91655"
2928,254,"2014-12-01 12:00:00",6,"2014-12-01 12:04:00",7,207,"Subscriber",95113,"2018-09-11 15:27:44.920342","2018-09-11 15:27:44.920342"
2929,14141,"2014-12-01 12:06:00",25,"2014-12-01 16:02:00",25,22,"Customer",94063,"2018-09-11 15:27:44.934177","2018-09-11 15:27:44.934177"
2930,14116,"2014-12-01 12:07:00",25,"2014-12-01 16:02:00",25,203,"Customer",94063,"2018-09-11 15:27:44.937746","2018-09-11 15:27:44.937746"
2931,625,"2014-12-01 13:06:00",3,"2014-12-01 13:17:00",2,117,"Customer",94109,"2018-09-11 15:27:45.063274","2018-09-11 15:27:45.063274"
2932,598,"2014-12-01 13:06:00",3,"2014-12-01 13:16:00",2,200,"Customer",94109,"2018-09-11 15:27:45.069446","2018-09-11 15:27:45.069446"
2933,1715,"2014-12-01 13:13:00",4,"2014-12-01 13:42:00",6,307,"Subscriber",95113,"2018-09-11 15:27:45.085697","2018-09-11 15:27:45.085697"
2934,194,"2014-12-01 14:34:00",13,"2014-12-01 14:38:00",6,182,"Subscriber",95112,"2018-09-11 15:27:45.233104","2018-09-11 15:27:45.233104"
2935,679,"2014-12-01 15:08:00",9,"2014-12-01 15:20:00",9,717,"Customer",95148,"2018-09-11 15:27:45.298525","2018-09-11 15:27:45.298525"
2936,545,"2014-12-01 15:08:00",9,"2014-12-01 15:18:00",9,80,"Customer",95148,"2018-09-11 15:27:45.30558","2018-09-11 15:27:45.30558"
2937,2399,"2014-12-01 15:16:00",9,"2014-12-01 15:56:00",12,645,"Customer",95111,"2018-09-11 15:27:45.330252","2018-09-11 15:27:45.330252"
2938,2386,"2014-12-01 15:16:00",9,"2014-12-01 15:56:00",12,255,"Customer",95111,"2018-09-11 15:27:45.334285","2018-09-11 15:27:45.334285"
2939,2105,"2014-12-01 15:20:00",9,"2014-12-01 15:55:00",12,80,"Customer",95148,"2018-09-11 15:27:45.342515","2018-09-11 15:27:45.342515"
2940,2106,"2014-12-01 15:20:00",9,"2014-12-01 15:55:00",12,717,"Customer",95148,"2018-09-11 15:27:45.346409","2018-09-11 15:27:45.346409"
2941,264,"2014-12-01 16:39:00",6,"2014-12-01 16:44:00",3,39,"Customer",32937,"2018-09-11 15:27:45.414569","2018-09-11 15:27:45.414569"
2942,904,"2014-12-01 16:46:00",12,"2014-12-01 17:01:00",9,180,"Customer",95148,"2018-09-11 15:27:45.42412","2018-09-11 15:27:45.42412"
2943,918,"2014-12-01 16:47:00",12,"2014-12-01 17:02:00",9,104,"Customer",95148,"2018-09-11 15:27:45.427953","2018-09-11 15:27:45.427953"
2944,859,"2014-12-01 16:47:00",12,"2014-12-01 17:02:00",9,262,"Customer",95111,"2018-09-11 15:27:45.431923","2018-09-11 15:27:45.431923"
2945,849,"2014-12-01 16:47:00",12,"2014-12-01 17:02:00",9,645,"Customer",95111,"2018-09-11 15:27:45.435768","2018-09-11 15:27:45.435768"
2946,181,"2014-12-01 18:00:00",11,"2014-12-01 18:03:00",12,176,"Subscriber",95112,"2018-09-11 15:27:45.49767","2018-09-11 15:27:45.49767"
2947,444,"2014-12-01 18:23:00",10,"2014-12-01 18:30:00",16,185,"Subscriber",95112,"2018-09-11 15:27:45.520014","2018-09-11 15:27:45.520014"
2948,378,"2014-12-01 19:38:00",8,"2014-12-01 19:44:00",16,150,"Subscriber",95112,"2018-09-11 15:27:45.557048","2018-09-11 15:27:45.557048"
2949,507,"2014-12-01 20:01:00",9,"2014-12-01 20:09:00",6,672,"Subscriber",95112,"2018-09-11 15:27:45.575242","2018-09-11 15:27:45.575242"
2950,509,"2014-12-01 20:01:00",9,"2014-12-01 20:09:00",6,14,"Subscriber",95112,"2018-09-11 15:27:45.579751","2018-09-11 15:27:45.579751"
2951,141,"2014-12-01 21:22:00",12,"2014-12-01 21:25:00",11,176,"Subscriber",95112,"2018-09-11 15:27:45.604309","2018-09-11 15:27:45.604309"
2952,421,"2014-12-01 21:40:00",6,"2014-12-01 21:47:00",9,672,"Subscriber",95112,"2018-09-11 15:27:45.610844","2018-09-11 15:27:45.610844"
2953,395,"2014-12-01 21:40:00",6,"2014-12-01 21:46:00",9,14,"Subscriber",95112,"2018-09-11 15:27:45.616719","2018-09-11 15:27:45.616719"
2954,152,"2014-01-02 01:16:00",14,"2014-01-02 01:18:00",4,663,"Subscriber",95113,"2018-09-11 15:28:39.13862","2018-09-11 15:28:39.13862"
2955,1392,"2014-01-02 08:11:00",13,"2014-01-02 08:34:00",13,108,"Subscriber",95112,"2018-09-11 15:28:39.201788","2018-09-11 15:28:39.201788"
2956,1315,"2014-01-02 08:12:00",13,"2014-01-02 08:34:00",13,705,"Subscriber",95112,"2018-09-11 15:28:39.210982","2018-09-11 15:28:39.210982"
2957,748,"2014-01-02 09:36:00",16,"2014-01-02 09:49:00",2,301,"Customer",95112,"2018-09-11 15:28:39.242529","2018-09-11 15:28:39.242529"
2958,729,"2014-01-02 09:37:00",16,"2014-01-02 09:49:00",2,130,"Subscriber",95112,"2018-09-11 15:28:39.246541","2018-09-11 15:28:39.246541"
2959,754,"2014-01-02 10:25:00",4,"2014-01-02 10:38:00",2,663,"Subscriber",95113,"2018-09-11 15:28:39.315464","2018-09-11 15:28:39.315464"
2960,244,"2014-01-02 11:47:00",16,"2014-01-02 11:51:00",12,96,"Subscriber",94044,"2018-09-11 15:28:39.426306","2018-09-11 15:28:39.426306"
2961,492,"2014-01-02 12:18:00",2,"2014-01-02 12:26:00",7,663,"Subscriber",95113,"2018-09-11 15:28:39.473201","2018-09-11 15:28:39.473201"
2962,276,"2014-01-02 13:38:00",6,"2014-01-02 13:43:00",7,698,"Subscriber",95113,"2018-09-11 15:28:39.580106","2018-09-11 15:28:39.580106"
2963,3058,"2014-01-02 13:44:00",14,"2014-01-02 14:35:00",14,642,"Customer",95110,"2018-09-11 15:28:39.59906","2018-09-11 15:28:39.59906"
2964,3008,"2014-01-02 13:45:00",14,"2014-01-02 14:35:00",14,308,"Customer",95110,"2018-09-11 15:28:39.605676","2018-09-11 15:28:39.605676"
2965,387,"2014-01-02 13:55:00",2,"2014-01-02 14:02:00",8,143,"Subscriber",95113,"2018-09-11 15:28:39.626116","2018-09-11 15:28:39.626116"
2966,145,"2014-01-02 14:15:00",7,"2014-01-02 14:17:00",11,59,"Subscriber",95126,"2018-09-11 15:28:39.654198","2018-09-11 15:28:39.654198"
2967,277,"2014-01-02 14:26:00",7,"2014-01-02 14:31:00",6,698,"Subscriber",95113,"2018-09-11 15:28:39.693415","2018-09-11 15:28:39.693415"
2968,4593,"2014-01-02 15:05:00",7,"2014-01-02 16:22:00",7,86,"Customer",95112,"2018-09-11 15:28:39.749637","2018-09-11 15:28:39.749637"
2969,244,"2014-01-02 15:35:00",4,"2014-01-02 15:39:00",14,46,"Subscriber",95113,"2018-09-11 15:28:39.804424","2018-09-11 15:28:39.804424"
2970,1636,"2014-01-02 15:55:00",10,"2014-01-02 16:23:00",6,21,"Customer",95076,"2018-09-11 15:28:39.82601","2018-09-11 15:28:39.82601"
2971,480,"2014-01-02 15:59:00",5,"2014-01-02 16:07:00",14,685,"Customer",95122,"2018-09-11 15:28:39.835301","2018-09-11 15:28:39.835301"
2972,146,"2014-01-02 16:41:00",11,"2014-01-02 16:44:00",7,37,"Subscriber",95126,"2018-09-11 15:28:39.89049","2018-09-11 15:28:39.89049"
2973,693,"2014-01-02 16:51:00",16,"2014-01-02 17:03:00",13,40,"Subscriber",95112,"2018-09-11 15:28:39.904348","2018-09-11 15:28:39.904348"
2974,311,"2014-01-02 17:03:00",13,"2014-01-02 17:08:00",12,705,"Subscriber",95112,"2018-09-11 15:28:39.917928","2018-09-11 15:28:39.917928"
2975,167156,"2014-01-02 17:07:00",7,"2014-03-02 15:33:00",11,86,"Customer",95076,"2018-09-11 15:28:39.926487","2018-09-11 15:28:39.926487"
2976,1321,"2014-01-02 17:07:00",7,"2014-01-02 17:29:00",11,117,"Customer",95076,"2018-09-11 15:28:39.930404","2018-09-11 15:28:39.930404"
2977,218,"2014-01-02 17:12:00",4,"2014-01-02 17:16:00",14,14,"Subscriber",95113,"2018-09-11 15:28:39.941324","2018-09-11 15:28:39.941324"
2978,972,"2014-01-02 17:30:00",11,"2014-01-02 17:47:00",7,157,"Customer",95076,"2018-09-11 15:28:39.959734","2018-09-11 15:28:39.959734"
2979,496,"2014-01-02 17:33:00",7,"2014-01-02 17:41:00",2,37,"Subscriber",95112,"2018-09-11 15:28:39.96361","2018-09-11 15:28:39.96361"
2980,366,"2014-01-02 17:40:00",16,"2014-01-02 17:46:00",16,307,"Subscriber",95112,"2018-09-11 15:28:39.972635","2018-09-11 15:28:39.972635"
2981,1183,"2014-01-02 17:47:00",14,"2014-01-02 18:07:00",14,80,"Customer",94558,"2018-09-11 15:28:39.988997","2018-09-11 15:28:39.988997"
2982,284,"2014-01-02 17:51:00",4,"2014-01-02 17:55:00",7,684,"Subscriber",95110,"2018-09-11 15:28:39.992887","2018-09-11 15:28:39.992887"
2983,876,"2014-01-02 17:52:00",14,"2014-01-02 18:07:00",14,308,"Customer",95624,"2018-09-11 15:28:39.99656","2018-09-11 15:28:39.99656"
2984,359,"2014-01-02 18:10:00",7,"2014-01-02 18:16:00",4,684,"Subscriber",95110,"2018-09-11 15:28:40.020333","2018-09-11 15:28:40.020333"
2985,576,"2014-01-02 18:43:00",14,"2014-01-02 18:52:00",13,308,"Subscriber",95112,"2018-09-11 15:28:40.033854","2018-09-11 15:28:40.033854"
2986,254,"2014-01-02 18:55:00",6,"2014-01-02 18:59:00",14,190,"Subscriber",95112,"2018-09-11 15:28:40.047956","2018-09-11 15:28:40.047956"
2987,618,"2014-01-02 19:28:00",13,"2014-01-02 19:39:00",16,107,"Subscriber",95112,"2018-09-11 15:28:40.071179","2018-09-11 15:28:40.071179"
2988,1028,"2014-01-02 21:12:00",16,"2014-01-02 21:29:00",6,307,"Customer",94566,"2018-09-11 15:28:40.094419","2018-09-11 15:28:40.094419"
2989,1000,"2014-01-02 21:12:00",16,"2014-01-02 21:29:00",6,254,"Customer",94566,"2018-09-11 15:28:40.098338","2018-09-11 15:28:40.098338"
